row_index,text,entity,role,ID
3476,pertanyaan fery irwandi dalam sebuah acara tv siapa lagi yang bisa kita percaya ketika ada seorang anggota tni tertangkap polisi saat demo agustus kemarin pertanyaan yang mengusik tni apakah secetek itu bersikap agar dinilai bisa dipercaya sudah ketularan virusplongo kah,fery irwandi,PER,3745
3477,kocak sangat ada fanwar berujung laporan polisi hei ini cuma korean popular music barusan tengok panncafe,hei,PER,3746
3478,kapolri patung polisi tapi polisi tidur masa hiya almarhum paak hoegeng,paak hoegeng,PER,3747
3481,gila baru tahu loh disini malah jadi orang kulit putih you yang kena rasis jadi keingat kasusnya boyd kalau enggak salah namanya yang lehernya di injak polisi white dan memang stop it beritanya booming sedunia beda dengan yang ini bahkan kasus korban ini nyata sudah lama terjadi tapi baru ke atas sekarang,boyd,PER,3750
3484,ini kesimpulannya you polisi sebut tni tidak bisa laporkan ferry irwandi,ferry irwandi,PER,3754
3485,perkara instastory provokator bakar kantor polisi layak di proses kalau tidak merasa bersalah you praperadilan saja jangan kebiasaan bebasin orang pakai opini publik,instastory provokator,PER,3755
3487,polisi nchini nepal walikuwa against wananchi ila wakanyoosha mikono juu viongozi wamekimbia wow ndio wakawa chambo tutaamka,wakanyoosha mikono,PER,3757
3498,jokower ahoker alias polisi sambo bangsatkeparat,jokower ahoker,PER,3769
3499,yang diceritain ebel di titik kumpul benar ternyata dia jadi polisi dong tawa berlebihan,ebel,PER,3770
3503,robot dituding makar lalu tersinggung kemudian laporan ke polisi hendak memidanakan orang yang mengucapkannya kirakira seperti itu bila aku ibaratkan lembaga tni tersebut sejatinya tidak berperasaan,robot,PER,3774
3506,pria bernama agusdi diduga melakukan pungutan liar pungli terhadap sopir bus pariwisata di kawasan wisata malibo anai padang pariaman ditangkap polisi pada selasa,agusdi,PER,3777
3519,ancongming tidak tertarikkah jadi pembina polisi nepal,ancongming,PER,3790
3520,wanafundishwa nini shuleni jamii inapotoka hakuna maadili kita kiongozi mkuu aku nchi anakula nya wapiga deal aku nchi hii kiziga katapeli fedha pizza uniform pizza polisi lakini ndiyo kila siku yuko ikulu mtu mwema lissu yuko jera kwanamna hii maadili yanatokea vipi kwenye nchi,wanafundishwa,PER,3791
3520,wanafundishwa nini shuleni jamii inapotoka hakuna maadili kita kiongozi mkuu aku nchi anakula nya wapiga deal aku nchi hii kiziga katapeli fedha pizza uniform pizza polisi lakini ndiyo kila siku yuko ikulu mtu mwema lissu yuko jera kwanamna hii maadili yanatokea vipi kwenye nchi,nini shuleni jamii inapotoka hakuna maadili,PER,3791
3520,wanafundishwa nini shuleni jamii inapotoka hakuna maadili kita kiongozi mkuu aku nchi anakula nya wapiga deal aku nchi hii kiziga katapeli fedha pizza uniform pizza polisi lakini ndiyo kila siku yuko ikulu mtu mwema lissu yuko jera kwanamna hii maadili yanatokea vipi kwenye nchi,yuko,PER,3791
3522,setelah serangkaian penyelidikan dan alat bukti dinyatakan lengkap polisi menangkap nat di bandara haluoleo penangkapan bertepatan saat nat berencana melakukan perjalanan ke makassar,nat,PER,3793
3522,setelah serangkaian penyelidikan dan alat bukti dinyatakan lengkap polisi menangkap nat di bandara haluoleo penangkapan bertepatan saat nat berencana melakukan perjalanan ke makassar,nat,PER,3793
3528,polisi menangkap perempuan berinisial nat atas dugaan kasus penipuan dan penggelapan uang senilai rp19 juta pelaku ditangkap di bandara haluoleo konawe selatan konsel sulawesi tenggara sultra,nat,PER,3799
3529,hati tapi polisi tentara hentikan membuli aktivis terutama feri irwandi rakyat bisa melawan multi user dengan ganas kalau kamu tetap represif setelah pemerintah maaf setelah satu minggu kamu hianati yang semestinya konsolidasi bukan menangkap kamu pengecut pelanggar ham berat belajar ke nepal,feri irwandi,PER,3800
3530,polisi kenangan author yoko ogawa sebuah memory police gramedia pustaka utama rate,yoko ogawa,PER,3801
3535,ah polisi simpulkan murni laka lantas tanpa rilis closed-circuit television seperti survei goodstats yang bilang mayoritas rakyat ragu pada institusi ini trust hanya variatif tergantung sumber sarcasm mungkin cctvnya lagi selfisolate biar kasusnya murni tanpa bukti dua,sarcasm,ORG,3807
3535,ah polisi simpulkan murni laka lantas tanpa rilis closed-circuit television seperti survei goodstats yang bilang mayoritas rakyat ragu pada institusi ini trust hanya variatif tergantung sumber sarcasm mungkin cctvnya lagi selfisolate biar kasusnya murni tanpa bukti dua,cctv,ORG,3807
3541,kasus penculikan dan pembunuhan kepala cabang pembantu kacab bank mohamad ilham pradipta terus bergulir terbaru seorang prajurit tni angkatan darat berinisial diduga ikut terlibat dan kini tengah menjalani pemeriksaan di denpom kodam jaya oleh polisi militer komandan,mohamad ilham pradipta,PER,3813
3547,anggota polisi ini ada anak kecil main banting kepada sound of annoyance sdgkan sudah dipegang sama teman coba koruptor dikasih manis berapa dapat female dari bank lihat video radio detection and ranging cianjur tiktok,tiktok,PER,3819
3559,malinge menerapkan jika di kehidupan ini tidak ada polisi,malinge,PER,3832
3561,setelah ku stalk memang belio sering sangat jadi polisi di postingan orang tidak salah tapi salah huftt,ku,PER,3834
3562,I know right masalahnya memang laras punya followers sebanyak apa sampai dibilang provokator memang diantara followers followers dia ada yang tergerak buat bakar bakar itu hanya caption biasa buat posting ke teman teman enggak sih dan pada saat itu wajar karena memang semua lagi marah ke polisi,laras,PER,3835
3567,gambar pertama adalah insiden george floyd pada di sebagai di mana polisi derek chauvin menekan lehernya hingga tewas memicu protes global soal rasisme dan kekerasan polisi gambar kedua adalah serangan barubaru ini september di kereta charlotte sebagai di mana iryna,george floyd,PER,3840
3567,gambar pertama adalah insiden george floyd pada di sebagai di mana polisi derek chauvin menekan lehernya hingga tewas memicu protes global soal rasisme dan kekerasan polisi gambar kedua adalah serangan barubaru ini september di kereta charlotte sebagai di mana iryna,derek chauvin,PER,3840
3567,gambar pertama adalah insiden george floyd pada di sebagai di mana polisi derek chauvin menekan lehernya hingga tewas memicu protes global soal rasisme dan kekerasan polisi gambar kedua adalah serangan barubaru ini september di kereta charlotte sebagai di mana iryna,iryna,PER,3840
3570,kasus pertama insiden george floyd pada mei di minneapolis sebagai polisi derek chauvin menekan leher floyd dengan lutut gt9 menit saat penangkapan sebabkan kematian amplifier protes global kasus kedua penikaman fatal iryna zarutska pengungsi ukraina pada agustus,george floyd,PER,3843
3570,kasus pertama insiden george floyd pada mei di minneapolis sebagai polisi derek chauvin menekan leher floyd dengan lutut gt9 menit saat penangkapan sebabkan kematian amplifier protes global kasus kedua penikaman fatal iryna zarutska pengungsi ukraina pada agustus,derek chauvin,PER,3843
3570,kasus pertama insiden george floyd pada mei di minneapolis sebagai polisi derek chauvin menekan leher floyd dengan lutut gt9 menit saat penangkapan sebabkan kematian amplifier protes global kasus kedua penikaman fatal iryna zarutska pengungsi ukraina pada agustus,floyd,PER,3843
3570,kasus pertama insiden george floyd pada mei di minneapolis sebagai polisi derek chauvin menekan leher floyd dengan lutut gt9 menit saat penangkapan sebabkan kematian amplifier protes global kasus kedua penikaman fatal iryna zarutska pengungsi ukraina pada agustus,iryna zarutska,PER,3843
3572,rumah dijaga rukun tetangga warga jaga warga teman jaga teman begitu boleh bagus ini tito walaupun mantan polisi tapi setuju kalau polisi tidak dibutuhkan untunglah di kabinet gemoy masih ada sosok yang anarcoesque begini,tito,PER,3845
3580,dari laporan berita terkini polisi dan militer nepal memang terlibat dalam mengatasi protes antikorupsi ini dengan bentrokan yang menewaskan setidaknya orang namun dalam insiden pengejaran menteri keuangan bishnu paudel ke sungai massa tampaknya berhasil mengalahkan,bishnu paudel,PER,3853
3585,ayu azhari yang sudah kesal sama kelakuan anaknya akhirnya dia laporin anaknya sendiri ke polisi sial umur berapa aku,ayu azhari,PER,3858
3591,neo orba semangkin jelas delpedro ferry irwandy tempo semua berhak mengeluarkan pendapat dan itu di perbolehkan dalam undang undang sekarang semua semua yang mengkritik atau berbeda pendapat sama tni sorry if already posted sorry if already posted di adukan ke polisi tni kok cengeng,delpedro,PER,3864
3591,neo orba semangkin jelas delpedro ferry irwandy tempo semua berhak mengeluarkan pendapat dan itu di perbolehkan dalam undang undang sekarang semua semua yang mengkritik atau berbeda pendapat sama tni sorry if already posted sorry if already posted di adukan ke polisi tni kok cengeng,ferry irwandy,PER,3864
3591,neo orba semangkin jelas delpedro ferry irwandy tempo semua berhak mengeluarkan pendapat dan itu di perbolehkan dalam undang undang sekarang semua semua yang mengkritik atau berbeda pendapat sama tni sorry if already posted sorry if already posted di adukan ke polisi tni kok cengeng,tempo,ORG,3864
3595,kwimurwa kwa gare you nyanza you kicukiro ini imwe multi user mpinduka ziteganyijwe multi user gihe kamu rwanda ruzaba rwakiriye shampiyona yisi yamagare umuvugizi aku polisi hey you rwanda automatic colt pistol boniface rutikanga yasobanuye kok bitewe dan idiot abasiganwa bazanyura gare you nyanza you kicukiro izimurirwa,kwimurwa kwa,PER,3868
3595,kwimurwa kwa gare you nyanza you kicukiro ini imwe multi user mpinduka ziteganyijwe multi user gihe kamu rwanda ruzaba rwakiriye shampiyona yisi yamagare umuvugizi aku polisi hey you rwanda automatic colt pistol boniface rutikanga yasobanuye kok bitewe dan idiot abasiganwa bazanyura gare you nyanza you kicukiro izimurirwa,imwe,PER,3868
3595,kwimurwa kwa gare you nyanza you kicukiro ini imwe multi user mpinduka ziteganyijwe multi user gihe kamu rwanda ruzaba rwakiriye shampiyona yisi yamagare umuvugizi aku polisi hey you rwanda automatic colt pistol boniface rutikanga yasobanuye kok bitewe dan idiot abasiganwa bazanyura gare you nyanza you kicukiro izimurirwa,mpinduka,PER,3868
3595,kwimurwa kwa gare you nyanza you kicukiro ini imwe multi user mpinduka ziteganyijwe multi user gihe kamu rwanda ruzaba rwakiriye shampiyona yisi yamagare umuvugizi aku polisi hey you rwanda automatic colt pistol boniface rutikanga yasobanuye kok bitewe dan idiot abasiganwa bazanyura gare you nyanza you kicukiro izimurirwa,ziteganyijwe,PER,3868
3595,kwimurwa kwa gare you nyanza you kicukiro ini imwe multi user mpinduka ziteganyijwe multi user gihe kamu rwanda ruzaba rwakiriye shampiyona yisi yamagare umuvugizi aku polisi hey you rwanda automatic colt pistol boniface rutikanga yasobanuye kok bitewe dan idiot abasiganwa bazanyura gare you nyanza you kicukiro izimurirwa,rwanda,PER,3868
3595,kwimurwa kwa gare you nyanza you kicukiro ini imwe multi user mpinduka ziteganyijwe multi user gihe kamu rwanda ruzaba rwakiriye shampiyona yisi yamagare umuvugizi aku polisi hey you rwanda automatic colt pistol boniface rutikanga yasobanuye kok bitewe dan idiot abasiganwa bazanyura gare you nyanza you kicukiro izimurirwa,ruzaba rwakiriye shampiyona yisi yamagare umuvugizi,PER,3868
3595,kwimurwa kwa gare you nyanza you kicukiro ini imwe multi user mpinduka ziteganyijwe multi user gihe kamu rwanda ruzaba rwakiriye shampiyona yisi yamagare umuvugizi aku polisi hey you rwanda automatic colt pistol boniface rutikanga yasobanuye kok bitewe dan idiot abasiganwa bazanyura gare you nyanza you kicukiro izimurirwa,rutikanga yasobanuye kok bitewe,PER,3868
3595,kwimurwa kwa gare you nyanza you kicukiro ini imwe multi user mpinduka ziteganyijwe multi user gihe kamu rwanda ruzaba rwakiriye shampiyona yisi yamagare umuvugizi aku polisi hey you rwanda automatic colt pistol boniface rutikanga yasobanuye kok bitewe dan idiot abasiganwa bazanyura gare you nyanza you kicukiro izimurirwa,idiot,PER,3868
3595,kwimurwa kwa gare you nyanza you kicukiro ini imwe multi user mpinduka ziteganyijwe multi user gihe kamu rwanda ruzaba rwakiriye shampiyona yisi yamagare umuvugizi aku polisi hey you rwanda automatic colt pistol boniface rutikanga yasobanuye kok bitewe dan idiot abasiganwa bazanyura gare you nyanza you kicukiro izimurirwa,abasiganwa,PER,3868
3595,kwimurwa kwa gare you nyanza you kicukiro ini imwe multi user mpinduka ziteganyijwe multi user gihe kamu rwanda ruzaba rwakiriye shampiyona yisi yamagare umuvugizi aku polisi hey you rwanda automatic colt pistol boniface rutikanga yasobanuye kok bitewe dan idiot abasiganwa bazanyura gare you nyanza you kicukiro izimurirwa,kicukiro izimurirwa,PER,3868
3597,kapolres nunukan klarifikasi isu polisi kasus narkoba diduga bebas jakarta kapolres nunukan akbp bonifasius rumbewas mengklarifikasi kabar terkait dua anggota polisi terjerat kasus narkoba yang disebut bebas dari tahanan sebelumnya kabar itu ramai dibicarakan di media sosia,akbp bonifasius rumbewas,PER,3871
3600,polisi tangkap tiga tersangka pengeroyokan driver ojol hingga tewas saat demo ricuh di makassar makassar polisi bergerak cepat menangani kasus pengeroyokan yang menewaskan seorang driver ojek daring ojol di kota makassar sulawesi selatan,ojol,PER,3874
3606,mereka tiba di kantor polisi semuanya berjalan begitu cepat dan yesaya juga harus mengejar penerbangan yang menunggunya seperti ada tombol percepatan waktu akan hari itu biasanya di seoul ini aman you apa memang banyak orang gila begitu,yesaya,PER,3880
3608,thinking yasudah biarkan saja polisi tidur yang nilang,yasudah,PER,3882
3608,thinking yasudah biarkan saja polisi tidur yang nilang,nilang,PER,3882
3610,di simpang bapak jl husband over shoulder cokroaminoto rabu sore panit lantas polsektegalrejo aiptu hadi suryanto hadir memberikan pelayanan kepada masyarakat kehadiran polisi lalu lintas ini bertujuan membantu paralytic pengguna jalan agar aktivitas sore berjalan lancar sekaligus,aiptu hadi suryanto,PER,3884
3613,polisi menetapkan identity sebagai pelaku pembunuhan kusmawati yang ditemukan di selokan motifnya adalah cekcok karena tidak diajak menonton via,identity,PER,3887
3613,polisi menetapkan identity sebagai pelaku pembunuhan kusmawati yang ditemukan di selokan motifnya adalah cekcok karena tidak diajak menonton via,kusmawati,PER,3887
3614,orang kalau benar my tidak mau jadi polisi,my,PER,3888
3626,takriban watu wameuawa nchini nepali wakati aku mapambano kati you polisi nya waandamanaji ambao waliochoma majengo kadhaa ikiwemo bunge majengo kadhaa you serikali nya vyama vya siasa maandamano hey you yalifikia kilele baada you serikali you nchi hiyo kuzima mitandao you,waandamanaji ambao,PER,3900
3626,takriban watu wameuawa nchini nepali wakati aku mapambano kati you polisi nya waandamanaji ambao waliochoma majengo kadhaa ikiwemo bunge majengo kadhaa you serikali nya vyama vya siasa maandamano hey you yalifikia kilele baada you serikali you nchi hiyo kuzima mitandao you,vyama vya siasa maandamano,PER,3900
3629,polisi isinya pakmil bpak hamil semua,bpak,PER,3903
3645,wimbi cantonese exclamation utekaji nya mauaji linalohusishwa nya abdul ameir mtoto aku rais samia linazidi kushamiri huku polisi nya vyombo vingine vya dola vikiwa vimepigwa butwaa saja kweli ibuprofen nya mwana wako juu you sheria hii stop it tena demokrasia ini utawala aku kifalme unaotawala kwa hofu nya,mauaji,PER,3921
3645,wimbi cantonese exclamation utekaji nya mauaji linalohusishwa nya abdul ameir mtoto aku rais samia linazidi kushamiri huku polisi nya vyombo vingine vya dola vikiwa vimepigwa butwaa saja kweli ibuprofen nya mwana wako juu you sheria hii stop it tena demokrasia ini utawala aku kifalme unaotawala kwa hofu nya,linalohusishwa,PER,3921
3645,wimbi cantonese exclamation utekaji nya mauaji linalohusishwa nya abdul ameir mtoto aku rais samia linazidi kushamiri huku polisi nya vyombo vingine vya dola vikiwa vimepigwa butwaa saja kweli ibuprofen nya mwana wako juu you sheria hii stop it tena demokrasia ini utawala aku kifalme unaotawala kwa hofu nya,abdul ameir mtoto,PER,3921
3645,wimbi cantonese exclamation utekaji nya mauaji linalohusishwa nya abdul ameir mtoto aku rais samia linazidi kushamiri huku polisi nya vyombo vingine vya dola vikiwa vimepigwa butwaa saja kweli ibuprofen nya mwana wako juu you sheria hii stop it tena demokrasia ini utawala aku kifalme unaotawala kwa hofu nya,rais samia linazidi kushamiri,PER,3921
